date,ticker,bank_name,open,high,low,close,volume,pct_change
2025-09-17,CTG,VietinBank,35875.13730065269,35875.13730065269,35123.46875,35123.46875,11405273,-2.0952337398539966
2025-09-18,CTG,VietinBank,35191.800232370384,35260.13338274385,34576.798018161135,34986.80078125,12025075,-0.38910726535231754
2025-09-19,CTG,VietinBank,34918.46763087654,35123.467081996925,34371.79856704075,34986.80078125,11808058,0.0
2025-09-22,CTG,VietinBank,34645.13285643514,34781.803024688685,33517.63002906928,33688.46484375,17058132,-3.7109307181804385
2025-09-23,CTG,VietinBank,33825.13115188122,34166.80078125,33756.79799817712,34166.80078125,6257963,1.4198804834787415
2025-09-24,CTG,VietinBank,33961.795780295004,34508.46484375,33688.46317899155,34508.46484375,7613052,0.9999884527892355
2025-09-25,CTG,VietinBank,34508.46709080088,34713.4665551272,34235.13447169912,34371.80078125,6836538,-0.39603054821127914
2025-09-26,CTG,VietinBank,34371.80019803609,35260.13505589206,34132.63222995604,34645.1328125,15047058,0.7952217371139492
2025-09-29,CTG,VietinBank,34645.1333936152,34986.803028274306,34440.133929328746,34850.13671875,6392698,0.5917249830141635
2025-09-30,CTG,VietinBank,34713.46484375,34850.135007411365,34166.799632497125,34713.46484375,9612516,-0.3921702692387674
2025-10-01,CTG,VietinBank,34850.135024053794,35465.13724785511,34440.1322545702,35191.80078125,11292108,1.3779550374849014
2025-10-02,CTG,VietinBank,35396.80409641587,35806.80300505132,34986.80132693228,35191.80078125,12347845,0.0
2025-10-03,CTG,VietinBank,35055.13446163119,35123.4676130378,34371.79908671696,34713.46484375,11042870,-1.359225520948204
2025-10-06,CTG,VietinBank,35055.13612550167,36011.80801229834,34850.13666155167,35806.8046875,14011456,3.1496131217994883
2025-10-07,CTG,VietinBank,36080.1423225095,36080.1423225095,35260.13671875,35260.13671875,11086729,-1.5267153087827445
2025-10-08,CTG,VietinBank,35670.136734888445,36490.13841375957,35533.47043188462,36148.47265625,17492616,2.519377461822536
2025-10-09,CTG,VietinBank,36148.47265914843,37583.4765625,35943.47320462625,37583.4765625,34702940,3.9697497592664943
2025-10-10,CTG,VietinBank,38061.81421053629,38608.48330824269,37515.145112829894,37720.1484375,19649228,0.3636488358726542
2025-10-13,CTG,VietinBank,37378.477656519135,38471.815818378825,37310.14450400893,38266.8125,19231507,1.4492627551712545
2025-10-14,CTG,VietinBank,38647.67578125,38647.67578125,37610.62109375,37610.62109375,20005635,-1.7147793698521374
2025-10-15,CTG,VietinBank,37679.7578125,38163.71875,37403.20703125,37887.16796875,11750284,0.7352893064718868
2025-10-16,CTG,VietinBank,37956.3046875,38025.44140625,36988.38671875,37195.796875,16042788,-1.8248159754781779
2025-10-17,CTG,VietinBank,37126.66015625,37472.34375,36089.6015625,36089.6015625,25828118,-2.9739793348626864
2025-10-20,CTG,VietinBank,36504.42578125,36919.24609375,33738.9375,33808.07421875,36496345,-6.321841319857324
2025-10-21,CTG,VietinBank,33877.2109375,34845.1328125,33808.07421875,34534.015625,20119047,2.147242701707608
2025-10-22,CTG,VietinBank,34914.26953125,34914.26953125,33531.52734375,34914.26953125,17043350,1.101099595190802
2025-10-23,CTG,VietinBank,34568.5859375,34845.1328125,34292.03515625,34361.171875,12361361,-1.5841593241839091
2025-10-24,CTG,VietinBank,34119.19140625,34499.4453125,33185.83984375,34430.30859375,17020902,0.20120593966208578
2025-10-27,CTG,VietinBank,34430.30859375,34464.87890625,33600.6640625,33600.6640625,7946190,-2.40963431678507
2025-10-28,CTG,VietinBank,33566.09375,33877.2109375,33012.99609375,33877.2109375,9161104,0.823039909227985
2025-10-29,CTG,VietinBank,34015.48828125,34775.99609375,33911.78125,34326.60546875,10820898,1.3265393425659688
2025-10-30,CTG,VietinBank,34430.30859375,34464.87890625,33946.34765625,34015.48828125,7064300,-0.9063441702187314
2025-10-31,CTG,VietinBank,34464.87890625,34914.26953125,33877.2109375,33877.2109375,14427083,-0.4065128879135349
2025-11-03,CTG,VietinBank,34084.625,34292.03515625,33531.52734375,33531.52734375,8375354,-1.0204015743437433
2025-11-04,CTG,VietinBank,33358.68359375,34568.5859375,33082.13671875,34534.015625,12654803,2.989688691997072
2025-11-05,CTG,VietinBank,34430.30859375,35674.77734375,34222.8984375,35467.3671875,15435329,2.7027020912804733
2025-11-06,CTG,VietinBank,35398.23046875,35398.23046875,34637.72265625,35329.09375,12337441,-0.3898610144051906
2025-11-07,CTG,VietinBank,34914.26953125,35398.23046875,33496.95703125,33877.2109375,19046253,-4.109595402514399
